[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca638 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc84e0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca870 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca8c0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccbba0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6c88 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca8b8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7530 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca660 with size 520 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6a20 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc84e8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6c40 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca580 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca890 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccb778 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6c60 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc72e0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccb770 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca590 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccb760 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccab00 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6eb0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6ea8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7538 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc83f8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc8498 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca378 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc79a0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6c50 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca8b0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc83f0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6c48 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca640 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca8a8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccb990 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6c78 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7510 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca868 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc84c8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca8a0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccb768 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7508 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6c58 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca880 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6eb8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccb988 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7780 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7518 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccbbb0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6ea0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc70c0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7550 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc8410 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc84b0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca628 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca8c8 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc6c70 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xccb998 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca8e0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca888 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca8d0 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcc7520 with size 8 entered data region. Depth is 1.
[TRACE]    bt.c:115                  dvmh2.cpp:1911            THREAD main: Variable at 0xcca5a8 with size 8 entered data region. Depth is 1.
